ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,TOTAL_ORDER_VALUE,SALES_DIFF
10153,-1.5496147103029143,0.8101579745265006,11,0.7331427879332265,28/09/2003,Shipped,3,9,2003,Classic Cars,2.645155582064417,S12_1108,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium,-1.2554327149954791,1.9885755029287058
10165,0.9145225406756355,0.8101579745265006,3,2.737184134039268,22/10/2003,Shipped,4,10,2003,Classic Cars,2.645155582064417,S12_1108,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,CA,79903,Singapore,Japan,Natividad,Eric,Large,0.7409077292126022,1.996276404826666
10176,-0.21487369935619982,0.8101579745265006,2,2.1289862680296845,06/11/2003,Shipped,4,11,2003,Classic Cars,2.645155582064417,S12_1108,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,CA,42100,Italy,EMEA,Moroni,Maurizio,Large,-0.17408164104943508,2.3030679090791195
10185,-1.4469423248454747,0.8101579745265006,13,0.1791170073445425,14/11/2003,Shipped,4,11,2003,Classic Cars,2.645155582064417,S12_1108,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,EMEA,Tam,Wing C,Medium,-1.1722518631534757,1.3513688704980182
10196,1.2225396970479543,0.8101579745265006,5,2.8963879432182917,26/11/2003,Shipped,4,11,2003,Classic Cars,2.645155582064417,S12_1108,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,EMEA,Murphy,Leslie,Large,0.9904502847386123,1.9059376584796794
10208,1.1198673115905147,0.8101579745265006,13,2.7417455365807233,02/01/2004,Shipped,1,1,2004,Classic Cars,2.645155582064417,S12_1108,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,CA,69004,France,EMEA,Saveley,Mary,Large,0.9072694328966089,1.8344761036841144
10220,-0.3175460848136394,0.8101579745265006,2,1.9698476217441103,12/02/2004,Shipped,1,2,2004,Classic Cars,2.645155582064417,S12_1108,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,CA,2,Ireland,EMEA,Cassidy,Dean,Large,-0.2572624928914385,2.2271101146355488
10231,0.7091777697607564,0.8101579745265006,2,2.6199235072771483,19/03/2004,Shipped,1,3,2004,Classic Cars,2.645155582064417,S12_1108,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,CA,28023,Spain,EMEA,Fernandez,Jesus,Large,0.5745460255285955,2.045377481748553
10247,0.9145225406756355,0.8101579745265006,2,3.829574879824307,05/05/2004,Shipped,2,5,2004,Classic Cars,2.645155582064417,S12_1108,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,CA,FIN-02271,Finland,EMEA,Suominen,Kalle,Large,0.7409077292126022,3.088667150611705
10272,-0.009528928441320661,0.8101579745265006,2,1.229684036017335,20/07/2004,Shipped,3,7,2004,Classic Cars,2.645155582064417,S12_1108,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,EMEA,Yu,Kyung,Medium,-0.007719937365428311,1.2374039733827633
10282,0.6065053843033168,0.8101579745265006,5,1.9100226553164792,20/08/2004,Shipped,3,8,2004,Classic Cars,2.645155582064417,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Large,0.491365173686592,1.4186574816298871
10293,1.1198673115905147,0.8101579745265006,8,2.63783244249348,09/09/2004,Shipped,3,9,2004,Classic Cars,2.645155582064417,S12_1108,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,CA,10100,Italy,EMEA,Accorti,Paolo,Large,0.9072694328966089,1.7305630095968711
10306,-0.42021847027107895,0.8101579745265006,13,1.6382336569803273,14/10/2004,Shipped,4,10,2004,Classic Cars,2.645155582064417,S12_1108,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,CA,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,-0.34044334473344184,1.9786770017137691
10314,0.29848822793099805,0.8101579745265006,5,2.4010087667340296,22/10/2004,Shipped,4,10,2004,Classic Cars,2.645155582064417,S12_1108,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,CA,8200,Denmark,EMEA,Ibsen,Palle,Large,0.24182261816058184,2.159186148573448
10325,0.7091777697607564,-0.9746087723921573,8,-0.470198644431586,05/11/2004,Shipped,4,11,2004,Classic Cars,2.645155582064417,S12_1108,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,CA,4110,Norway,EMEA,Bergulfsen,Jonas,Small,-0.6911708755943388,0.22097223116275277
10336,-0.21487369935619982,-1.3107398430618378,10,-0.9044767478248329,20/11/2004,Shipped,4,11,2004,Classic Cars,2.645155582064417,S12_1108,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,CA,75012,France,EMEA,Bertrand,Marie,Small,0.28164351897226186,-1.1861202667970947
10348,1.325212082505394,-1.5516833538958568,8,-0.5650758172938513,01/11/2004,Shipped,4,11,2004,Classic Cars,2.645155582064417,S12_1108,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,CA,28023,Spain,EMEA,Sommer,Mart¡n,Small,-2.0563095288052824,1.4912337115114311
10359,0.7091777697607564,0.8101579745265006,8,0.657380063816106,15/12/2004,Shipped,4,12,2004,Classic Cars,2.645155582064417,S12_1108,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,CA,51100,France,EMEA,Henriot,Paul,Medium,0.5745460255285955,0.08283403828751057
10371,-0.3175460848136394,0.8101579745265006,6,0.003665916732145906,23/01/2005,Shipped,1,1,2005,Classic Cars,2.645155582064417,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium,-0.2572624928914385,0.2609284096235844
10382,-0.11220131389876024,0.8101579745265006,10,0.1464812582086557,17/02/2005,Shipped,1,2,2005,Classic Cars,2.645155582064417,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium,-0.0909007892074317,0.23738204741608743
10395,-0.21487369935619982,-0.720775279497059,1,-0.6912311790118085,17/03/2005,Shipped,1,3,2005,Classic Cars,2.645155582064417,S12_1108,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,CA,75508,France,EMEA,Da Cunha,Daniel,Small,0.15487565071003195,-0.8461068297218405
10413,0.09314345701611891,0.8101579745265006,2,2.7824071820931224,05/05/2005,Shipped,2,5,2005,Classic Cars,2.645155582064417,S12_1108,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,EMEA,King,Julie,Large,0.07546091447657508,2.7069462676165474
10103,-0.8309080121008373,0.8101579745265006,8,-0.08629145767469285,29/01/2003,Shipped,1,1,2003,Trucks and Buses,0.8781421779632532,S12_1666,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,CA,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,-0.6731667521014554,0.5868752944267626
10113,-1.4469423248454747,0.8101579745265006,2,-0.07518118434157728,26/03/2003,Shipped,1,3,2003,Trucks and Buses,0.8781421779632532,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium,-1.1722518631534757,1.0970706788118985
10126,-1.4469423248454747,0.8101579745265006,8,-0.6051021245951195,28/05/2003,Shipped,2,5,2003,Trucks and Buses,0.8781421779632532,S12_1666,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,CA,28023,Spain,EMEA,Sommer,Mart¡n,Small,-1.1722518631534757,0.5671497385583563
10140,0.29848822793099805,0.8101579745265006,8,0.6928503988170402,24/07/2003,Shipped,3,7,2003,Trucks and Buses,0.8781421779632532,S12_1666,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,EMEA,Hirano,Juri,Medium,0.24182261816058184,0.45102778065645843
10150,-0.5228908557285186,0.8101579745265006,5,0.29660570423373545,19/09/2003,Shipped,3,9,2003,Trucks and Buses,0.8781421779632532,S12_1666,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,CA,79903,Singapore,Japan,Natividad,Eric,Medium,-0.42362419657544526,0.7202299008091807
10164,1.4278844679628335,0.8101579745265006,6,1.634052371317327,21/10/2003,Resolved,4,10,2003,Trucks and Buses,0.8781421779632532,S12_1666,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,CA,8010,Austria,EMEA,Mendel,Roland,Medium,1.1568119884226191,0.4772403828947078
10174,0.8118501552181959,0.8101579745265006,1,1.7720673796430673,06/11/2003,Shipped,4,11,2003,Trucks and Buses,0.8781421779632532,S12_1666,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium,0.6577268773705988,1.1143405022724684
10183,0.6065053843033168,0.8101579745265006,5,1.4173205877047614,13/11/2003,Shipped,4,11,2003,Trucks and Buses,0.8781421779632532,S12_1666,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,EMEA,Cervantes,Francisca,Medium,0.491365173686592,0.9259554140181694
10194,0.29848822793099805,0.8101579745265006,8,0.7493900693665999,25/11/2003,Shipped,4,11,2003,Trucks and Buses,0.8781421779632532,S12_1666,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,CA,69004,France,EMEA,Saveley,Mary,Medium,0.24182261816058184,0.5075674512060181
10206,-0.7282356266433977,0.8101579745265006,3,0.2728538295714443,05/12/2003,Shipped,4,12,2003,Trucks and Buses,0.8781421779632532,S12_1666,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,EMEA,Tannamuri,Yoshi,Medium,-0.589985900259452,0.8628397298308963
10216,0.8118501552181959,0.8101579745265006,1,1.1976564738869757,02/02/2004,Shipped,1,2,2004,Trucks and Buses,0.8781421779632532,S12_1666,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,CA,78000,France,EMEA,Tonini,Daniel,Medium,0.6577268773705988,0.539929596516377
10229,-1.0362527830157164,0.8101579745265006,13,-0.055871246916084194,11/03/2004,Shipped,1,3,2004,Trucks and Buses,0.8781421779632532,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium,-0.8395284557854622,0.7836572088693781
10245,0.29848822793099805,0.8101579745265006,6,1.2850724954492894,04/05/2004,Shipped,2,5,2004,Trucks and Buses,0.8781421779632532,S12_1666,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,EMEA,Murphy,Leslie,Medium,0.24182261816058184,1.0432498772887075
10258,0.6065053843033168,0.8101579745265006,3,1.691167647425689,15/06/2004,Shipped,2,6,2004,Trucks and Buses,0.8781421779632532,S12_1666,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,0.491365173686592,1.1998024737390969
10270,-0.7282356266433977,0.8101579745265006,6,0.29368423451075554,19/07/2004,Shipped,3,7,2004,Trucks and Buses,0.8781421779632532,S12_1666,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,-0.589985900259452,0.8836701347702075
10281,-1.0362527830157164,0.8101579745265006,13,-0.334171104356051,19/08/2004,Shipped,3,8,2004,Trucks and Buses,0.8781421779632532,S12_1666,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,EMEA,Yu,Kyung,Small,-0.8395284557854622,0.5053573514294112
10291,0.6065053843033168,0.8101579745265006,8,1.5388819654345394,08/09/2004,Shipped,3,9,2004,Trucks and Buses,0.8781421779632532,S12_1666,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,CA,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,0.491365173686592,1.0475167917479473
10304,0.40116061338843767,0.8101579745265006,3,1.5433347631535788,11/10/2004,Shipped,4,10,2004,Trucks and Buses,0.8781421779632532,S12_1666,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,CA,78000,France,EMEA,Tonini,Daniel,Medium,0.3250034700025852,1.2183312931509935
10313,-1.4469423248454747,0.8101579745265006,11,-0.48046180014985995,22/10/2004,Shipped,4,10,2004,Trucks and Buses,0.8781421779632532,S12_1666,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,EMEA,Tannamuri,Yoshi,Small,-1.1722518631534757,0.6917900630036158
10322,-0.8309080121008373,0.8101579745265006,9,0.6680504876184387,04/11/2004,Shipped,4,11,2004,Trucks and Buses,0.8781421779632532,S12_1666,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,EMEA,Young,Valarie,Medium,-0.6731667521014554,1.341217239719894
10333,-0.21487369935619982,0.770992259802452,6,-0.15202452644173292,18/11/2004,Shipped,4,11,2004,Trucks and Buses,0.8781421779632532,S12_1666,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,EMEA,Murphy,Julie,Medium,-0.16566595903874917,0.013641432597016251
10347,-0.6255632411859581,0.8101579745265006,3,0.017670508582637093,29/11/2004,Shipped,4,11,2004,Trucks and Buses,0.8781421779632532,S12_1666,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,-0.5068050484174486,0.5244755570000856
10357,1.4278844679628335,0.8101579745265006,8,1.3067717389679256,10/12/2004,Shipped,4,12,2004,Trucks and Buses,0.8781421779632532,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium,1.1568119884226191,0.14995975054530652
10370,1.4278844679628335,0.8101579745265006,8,2.669642794979008,20/01/2005,Shipped,1,1,2005,Trucks and Buses,0.8781421779632532,S12_1666,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Large,1.1568119884226191,1.512830806556389
10381,-1.5496147103029143,0.8101579745265006,1,-0.3268402788429982,17/02/2005,Shipped,1,2,2005,Trucks and Buses,0.8781421779632532,S12_1666,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,EMEA,Brown,Julie,Small,-1.2554327149954791,0.9285924361524809
10391,0.40116061338843767,-1.0142702556570162,9,-0.5914016262473919,09/03/2005,Shipped,1,3,2005,Trucks and Buses,0.8781421779632532,S12_1666,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,-0.40688527790101614,-0.18451634834637576
10411,0.5038329988458772,0.8101579745265006,6,1.4542788087727894,01/05/2005,Shipped,2,5,2005,Trucks and Buses,0.8781421779632532,S12_1666,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,EMEA,Fresnisre,Jean,Medium,0.4081843218445886,1.0460944869282007
10424,1.4278844679628335,0.8101579745265006,3,2.3977071801325955,31/05/2005,In Process,2,5,2005,Trucks and Buses,0.8781421779632532,S12_1666,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Large,1.1568119884226191,1.2408951917099764
10107,-1.4469423248454747,0.8101579745265006,1,-0.2809004389612008,24/02/2003,Shipped,1,2,2003,Motorcycles,1.226567356236722,S12_2823,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,EMEA,Yu,Kwai,Medium,-1.1722518631534757,0.8913514241922749
10121,1.530556853420273,0.8101579745265006,4,2.5685642867568124,07/05/2003,Shipped,2,5,2003,Motorcycles,1.226567356236722,S12_2823,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,CA,51100,France,EMEA,Henriot,Paul,Large,1.2399928402646223,1.32857144649219
10134,-1.5496147103029143,0.8101579745265006,1,-0.45760048503137685,01/07/2003,Shipped,3,7,2003,Motorcycles,1.226567356236722,S12_2823,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,CA,75508,France,EMEA,Da Cunha,Daniel,Small,-1.2554327149954791,0.7978322299641023
10145,1.4278844679628335,0.8101579745265006,5,2.598865032210764,25/08/2003,Shipped,3,8,2003,Motorcycles,1.226567356236722,S12_2823,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,EMEA,Young,Julie,Large,1.1568119884226191,1.4420530437881447
10159,0.29848822793099805,0.8101579745265006,13,1.4579930936994028,10/10/2003,Shipped,4,10,2003,Motorcycles,1.226567356236722,S12_2823,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,EMEA,Brown,Julie,Medium,0.24182261816058184,1.216170475538821
10169,-0.009528928441320661,0.8101579745265006,13,0.5893771542605803,04/11/2003,Shipped,4,11,2003,Motorcycles,1.226567356236722,S12_2823,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,-0.007719937365428311,0.5970970916260087
10180,0.5038329988458772,0.8101579745265006,8,1.734262040960198,11/11/2003,Shipped,4,11,2003,Motorcycles,1.226567356236722,S12_2823,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,CA,59000,France,EMEA,Rance,Martine,Medium,0.4081843218445886,1.3260777191156095
10189,-0.7282356266433977,0.8101579745265006,1,0.5205379875724541,18/11/2003,Shipped,4,11,2003,Motorcycles,1.226567356236722,S12_2823,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,EMEA,Young,Julie,Medium,-0.589985900259452,1.110523887831906
10201,-1.0362527830157164,0.8101579745265006,1,0.2579966898649906,01/12/2003,Shipped,4,12,2003,Motorcycles,1.226567356236722,S12_2823,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,EMEA,Murphy,Julie,Medium,-0.8395284557854622,1.0975251456504527
10211,0.09314345701611891,0.8101579745265006,13,0.6613550003165172,15/01/2004,Shipped,1,1,2004,Motorcycles,1.226567356236722,S12_2823,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,CA,75016,France,EMEA,Perrier,Dominique,Medium,0.07546091447657508,0.5858940858399421
10224,0.8118501552181959,0.8101579745265006,6,1.3760507551868348,21/02/2004,Shipped,1,2,2004,Motorcycles,1.226567356236722,S12_2823,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,CA,59000,France,EMEA,Rance,Martine,Medium,0.6577268773705988,0.7183238778162361
10237,-0.3175460848136394,0.8101579745265006,6,0.3472046909971616,05/04/2004,Shipped,2,4,2004,Motorcycles,1.226567356236722,S12_2823,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,EMEA,Frick,Michael,Medium,-0.2572624928914385,0.6044671838886001
10251,1.1198673115905147,0.8101579745265006,1,2.17122268346711,18/05/2004,Shipped,2,5,2004,Motorcycles,1.226567356236722,S12_2823,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,EMEA,Brown,William,Large,0.9072694328966089,1.263953250570501
10263,1.325212082505394,0.8101579745265006,1,1.5641868890573731,28/06/2004,Shipped,2,6,2004,Motorcycles,1.226567356236722,S12_2823,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,EMEA,King,Julie,Medium,1.0736311365806157,0.4905557524767574
10276,0.8118501552181959,0.8101579745265006,14,0.8838319790348671,02/08/2004,Shipped,3,8,2004,Motorcycles,1.226567356236722,S12_2823,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,EMEA,Barajas,Miguel,Medium,0.6577268773705988,0.22610510166426834
10285,1.4278844679628335,0.8101579745265006,5,1.797426605677109,27/08/2004,Shipped,3,8,2004,Motorcycles,1.226567356236722,S12_2823,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,EMEA,Hernandez,Marta,Medium,1.1568119884226191,0.64061461725449
10299,-1.138925168473156,0.8101579745265006,8,0.3275254971754556,30/09/2004,Shipped,3,9,2004,Motorcycles,1.226567356236722,S12_2823,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,CA,21240,Finland,EMEA,Karttunen,Matti,Medium,-0.9227093076274656,1.2502348048029213
10309,-0.9335803975582768,0.8101579745265006,4,0.6007752303730971,15/10/2004,Shipped,4,10,2004,Motorcycles,1.226567356236722,S12_2823,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,CA,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,-0.7563476039434588,1.3571228343165558
10319,-0.5228908557285186,0.8101579745265006,9,0.30295908634504776,03/11/2004,Shipped,4,11,2004,Motorcycles,1.226567356236722,S12_2823,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,EMEA,Kuo,Kee,Medium,-0.42362419657544526,0.726583282920493
10329,-1.138925168473156,0.8101579745265006,6,-0.006108517285257806,15/11/2004,Shipped,4,11,2004,Motorcycles,1.226567356236722,S12_2823,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,EMEA,Yu,Kwai,Medium,-0.9227093076274656,0.9166007903422078
10341,2.043918780707471,0.8101579745265006,8,2.4787209474135103,24/11/2004,Shipped,4,11,2004,Motorcycles,1.226567356236722,S12_2823,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,CA,5020,Austria,EMEA,Pipps,Georg,Large,1.6558970994746394,0.822823847938871
10362,-1.344269939388035,0.8101579745265006,1,0.17548960627586163,05/01/2005,Shipped,1,1,2005,Motorcycles,1.226567356236722,S12_2823,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,EMEA,Hirano,Juri,Medium,-1.0890710113114723,1.264560617587334
10375,1.4278844679628335,-0.23492210950253561,13,0.17007022563732335,03/02/2005,Shipped,1,2,2005,Motorcycles,1.226567356236722,S12_2823,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,CA,44000,France,EMEA,Labrune,Janine,Medium,-0.3354416313397346,0.5055118569770579
10388,0.9145225406756355,0.8101579745265006,6,1.30192796388819,03/03/2005,Shipped,1,3,2005,Motorcycles,1.226567356236722,S12_2823,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,EMEA,Benitez,Violeta,Medium,0.7409077292126022,0.5610202346755878
10403,3.1733150207393064,0.8101579745265006,6,2.7665725989849284,08/04/2005,Shipped,2,4,2005,Motorcycles,1.226567356236722,S12_2823,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,CA,WX1 6LT,UK,EMEA,Devon,Elizabeth,Large,2.570886469736677,0.19568612924825146
10417,-1.4469423248454747,0.8101579745265006,1,-0.05761978455697519,13/05/2005,Disputed,2,5,2005,Motorcycles,1.226567356236722,S12_2823,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium,-1.1722518631534757,1.1146320785965005
10104,-0.11220131389876024,0.8101579745265006,1,1.3057617141194606,31/01/2003,Shipped,1,1,2003,Classic Cars,1.2514548689705414,S12_3148,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium,-0.0909007892074317,1.3966625033268922
10117,0.8118501552181959,0.8101579745265006,10,1.2803156042274866,16/04/2003,Shipped,2,4,2003,Classic Cars,1.2514548689705414,S12_3148,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,CA,79903,Singapore,Japan,Natividad,Eric,Medium,0.6577268773705988,0.6225887268568878
10127,1.1198673115905147,0.8101579745265006,3,2.0703070824785375,03/06/2003,Shipped,2,6,2003,Classic Cars,1.2514548689705414,S12_3148,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,EMEA,Young,Jeff,Large,0.9072694328966089,1.1630376495819286
10142,-0.21487369935619982,0.8101579745265006,13,0.7774752764432734,08/08/2003,Shipped,3,8,2003,Classic Cars,1.2514548689705414,S12_3148,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium,-0.17408164104943508,0.9515569174927085
10153,0.7091777697607564,0.8101579745265006,12,0.9990291141710909,28/09/2003,Shipped,3,9,2003,Classic Cars,1.2514548689705414,S12_3148,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium,0.5745460255285955,0.4244830886424954
10165,-0.11220131389876024,0.8101579745265006,4,0.7201210697255968,22/10/2003,Shipped,4,10,2003,Classic Cars,1.2514548689705414,S12_3148,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,CA,79903,Singapore,Japan,Natividad,Eric,Medium,-0.0909007892074317,0.8110218589330285
10176,1.2225396970479543,0.8101579745265006,3,2.619983239929477,06/11/2003,Shipped,4,11,2003,Classic Cars,1.2514548689705414,S12_3148,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,CA,42100,Italy,EMEA,Moroni,Maurizio,Large,0.9904502847386123,1.6295329551908648
10185,-0.21487369935619982,0.8101579745265006,14,0.2629979419372288,14/11/2003,Shipped,4,11,2003,Classic Cars,1.2514548689705414,S12_3148,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,EMEA,Tam,Wing C,Medium,-0.17408164104943508,0.4370795829866639
10196,-1.138925168473156,0.8101579745265006,6,0.1375104998771274,26/11/2003,Shipped,4,11,2003,Classic Cars,1.2514548689705414,S12_3148,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,EMEA,Murphy,Leslie,Medium,-0.9227093076274656,1.060219807504593
10208,-0.9335803975582768,0.8101579745265006,14,-0.22347020886783311,02/01/2004,Shipped,1,1,2004,Classic Cars,1.2514548689705414,S12_3148,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,CA,69004,France,EMEA,Saveley,Mary,Medium,-0.7563476039434588,0.5328773950756257
